"Notes"	"Year"	"Year Code"	"Division"	"Division Code"	"Age Groups"	"Age Groups Code"	Count	Population	Crude Rate
	"2000"	"2000"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	39887	1773495	2249.1
	"2000"	"2000"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	35629	1472244	2420.0
	"2000"	"2000"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	23293	961555	2422.4
	"2000"	"2000"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	17228	783735	2198.2
	"2000"	"2000"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	46	189124	24.3
	"2000"	"2000"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	147	746351	19.7
	"2000"	"2000"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	92	985094	9.3
	"2000"	"2000"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	125	999054	12.5
	"2000"	"2000"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	204	1012463	20.1
	"2000"	"2000"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	294	983796	29.9
	"2000"	"2000"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	525	978333	53.7
	"2000"	"2000"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	840	999968	84.0
	"2000"	"2000"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1452	1111297	130.7
	"2000"	"2000"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	2448	1117938	219.0
	"2000"	"2000"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	3583	1028205	348.5
	"2000"	"2000"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	5195	932122	557.3
	"2000"	"2000"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	6448	728801	884.7
	"2000"	"2000"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	7693	600512	1281.1
	"2000"	"2000"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	9011	516814	1743.6
	"2000"	"2000"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	9441	456468	2068.3
	"2000"	"2000"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	7876	368904	2135.0
	"2000"	"2000"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	5187	241511	2147.7
	"2000"	"2000"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	3772	208158	1812.1
	"2000"	"2000"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	122	449622	27.1
	"2000"	"2000"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	366	1731290	21.1
	"2000"	"2000"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	260	2227825	11.7
	"2000"	"2000"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	295	2246228	13.1
	"2000"	"2000"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	447	2281575	19.6
	"2000"	"2000"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	668	2127416	31.4
	"2000"	"2000"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1084	2108688	51.4
	"2000"	"2000"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	1640	2101638	78.0
	"2000"	"2000"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	2899	2288855	126.7
	"2000"	"2000"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	4738	2257412	209.9
	"2000"	"2000"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	6796	1987066	342.0
	"2000"	"2000"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	9508	1698748	559.7
	"2000"	"2000"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	11165	1288295	866.6
	"2000"	"2000"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	13142	1020759	1287.5
	"2000"	"2000"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	16085	887650	1812.1
	"2000"	"2000"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	17164	782196	2194.3
	"2000"	"2000"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	15230	627771	2426.0
	"2000"	"2000"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	10063	402261	2501.6
	"2000"	"2000"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	8589	355454	2416.3
	"2000"	"2000"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	62	279546	22.2
	"2000"	"2000"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	200	1074542	18.6
	"2000"	"2000"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	172	1377192	12.5
	"2000"	"2000"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	170	1392018	12.2
	"2000"	"2000"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	318	1397565	22.8
	"2000"	"2000"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	465	1343785	34.6
	"2000"	"2000"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	664	1311103	50.6
	"2000"	"2000"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1055	1296667	81.4
	"2000"	"2000"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	1698	1413953	120.1
	"2000"	"2000"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2825	1417753	199.3
	"2000"	"2000"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4093	1287297	318.0
	"2000"	"2000"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	5757	1112586	517.4
	"2000"	"2000"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	6970	845985	823.9
	"2000"	"2000"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	8233	678070	1214.2
	"2000"	"2000"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	10113	589489	1715.6
	"2000"	"2000"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	10767	525365	2049.4
	"2000"	"2000"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	9689	428108	2263.2
	"2000"	"2000"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	6675	277648	2404.1
	"2000"	"2000"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	5062	220785	2292.7
	"2000"	"2000"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	128	641358	20.0
	"2000"	"2000"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	519	2593020	20.0
	"2000"	"2000"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	399	3513401	11.4
	"2000"	"2000"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	390	3407991	11.4
	"2000"	"2000"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	670	3266691	20.5
	"2000"	"2000"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	977	3152765	31.0
	"2000"	"2000"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	1620	3298136	49.1
	"2000"	"2000"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2732	3500074	78.1
	"2000"	"2000"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4502	3700963	121.6
	"2000"	"2000"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7276	3599822	202.1
	"2000"	"2000"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	10738	3219615	333.5
	"2000"	"2000"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	14675	2778543	528.2
	"2000"	"2000"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	17672	2027738	871.5
	"2000"	"2000"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	20067	1561138	1285.4
	"2000"	"2000"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	23622	1328935	1777.5
	"2000"	"2000"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	26418	1225116	2156.4
	"2000"	"2000"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	25859	1063500	2431.5
	"2000"	"2000"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	17706	699650	2530.7
	"2000"	"2000"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	14297	591223	2418.2
	"2001"	"2001"	"New England"	"CENS-D1"	"< 1 year"	"1"	50	170976	29.2
	"2001"	"2001"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	148	687743	21.5
	"2001"	"2001"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	118	938024	12.6
	"2001"	"2001"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	148	996866	14.8
	"2001"	"2001"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	207	956848	21.6
	"2001"	"2001"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	312	863697	36.1
	"2001"	"2001"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	507	844035	60.1
	"2001"	"2001"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	938	1019618	92.0
	"2001"	"2001"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1696	1153841	147.0
	"2001"	"2001"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2768	1189762	232.7
	"2001"	"2001"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4114	1071521	383.9
	"2001"	"2001"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6061	978217	619.6
	"2001"	"2001"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	7489	729990	1025.9
	"2001"	"2001"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	8221	547591	1501.3
	"2001"	"2001"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	9605	476941	2013.9
	"2001"	"2001"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	11373	459526	2474.9
	"2001"	"2001"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	10817	403466	2681.0
	"2001"	"2001"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	7855	294009	2671.7
	"2001"	"2001"	"New England"	"CENS-D1"	"85+ years"	"85+"	6205	258372	2401.6
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"< 1 year"	"1"	140	509448	27.5
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"1-4 years"	"1-4"	465	1994555	23.3
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"5-9 years"	"5-9"	329	2715177	12.1
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"10-14 years"	"10-14"	435	2841431	15.3
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"15-19 years"	"15-19"	610	2693381	22.6
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"20-24 years"	"20-24"	987	2541126	38.8
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"25-29 years"	"25-29"	1509	2491994	60.6
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"30-34 years"	"30-34"	2675	2892909	92.5
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"35-39 years"	"35-39"	4589	3175616	144.5
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"40-44 years"	"40-44"	7602	3253549	233.7
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"45-49 years"	"45-49"	11194	2928243	382.3
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"50-54 years"	"50-54"	16557	2689020	615.7
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"55-59 years"	"55-59"	20394	2033180	1003.1
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"60-64 years "	"60-64"	23007	1628265	1413.0
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"65-69 years"	"65-69"	27321	1414396	1931.6
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"70-74 years"	"70-74"	32388	1368057	2367.4
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"75-79 years"	"75-79"	31070	1177364	2638.9
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"80-84 years"	"80-84"	22104	828610	2667.6
	"2001"	"2001"	"Middle Atlantic"	"CENS-D2"	"85+ years"	"85+"	17873	698158	2560.0
	"2001"	"2001"	"East North Central"	"CENS-D3"	"< 1 year"	"1"	167	625100	26.7
	"2001"	"2001"	"East North Central"	"CENS-D3"	"1-4 years"	"1-4"	528	2437266	21.7
	"2001"	"2001"	"East North Central"	"CENS-D3"	"5-9 years"	"5-9"	366	3243392	11.3
	"2001"	"2001"	"East North Central"	"CENS-D3"	"10-14 years"	"10-14"	416	3375427	12.3
	"2001"	"2001"	"East North Central"	"CENS-D3"	"15-19 years"	"15-19"	726	3305830	22.0
	"2001"	"2001"	"East North Central"	"CENS-D3"	"20-24 years"	"20-24"	1089	3103641	35.1
	"2001"	"2001"	"East North Central"	"CENS-D3"	"25-29 years"	"25-29"	1658	2898887	57.2
	"2001"	"2001"	"East North Central"	"CENS-D3"	"30-34 years"	"30-34"	2779	3208546	86.6
	"2001"	"2001"	"East North Central"	"CENS-D3"	"35-39 years"	"35-39"	4578	3472411	131.8
	"2001"	"2001"	"East North Central"	"CENS-D3"	"40-44 years"	"40-44"	7880	3672228	214.6
	"2001"	"2001"	"East North Central"	"CENS-D3"	"45-49 years"	"45-49"	11883	3358728	353.8
	"2001"	"2001"	"East North Central"	"CENS-D3"	"50-54 years"	"50-54"	17617	3010423	585.2
	"2001"	"2001"	"East North Central"	"CENS-D3"	"55-59 years"	"55-59"	21197	2216798	956.2
	"2001"	"2001"	"East North Central"	"CENS-D3"	"60-64 years "	"60-64"	24638	1774695	1388.3
	"2001"	"2001"	"East North Central"	"CENS-D3"	"65-69 years"	"65-69"	29019	1505363	1927.7
	"2001"	"2001"	"East North Central"	"CENS-D3"	"70-74 years"	"70-74"	33691	1425029	2364.2
	"2001"	"2001"	"East North Central"	"CENS-D3"	"75-79 years"	"75-79"	31274	1211994	2580.4
	"2001"	"2001"	"East North Central"	"CENS-D3"	"80-84 years"	"80-84"	21729	843744	2575.3
	"2001"	"2001"	"East North Central"	"CENS-D3"	"85+ years"	"85+"	17546	712062	2464.1
	"2001"	"2001"	"West North Central"	"CENS-D4"	"< 1 year"	"1"	64	262020	24.4
	"2001"	"2001"	"West North Central"	"CENS-D4"	"1-4 years"	"1-4"	219	1024403	21.4
	"2001"	"2001"	"West North Central"	"CENS-D4"	"5-9 years"	"5-9"	143	1348479	10.6
	"2001"	"2001"	"West North Central"	"CENS-D4"	"10-14 years"	"10-14"	177	1442839	12.3
	"2001"	"2001"	"West North Central"	"CENS-D4"	"15-19 years"	"15-19"	311	1495102	20.8
	"2001"	"2001"	"West North Central"	"CENS-D4"	"20-24 years"	"20-24"	482	1350042	35.7
	"2001"	"2001"	"West North Central"	"CENS-D4"	"25-29 years"	"25-29"	682	1185325	57.5
	"2001"	"2001"	"West North Central"	"CENS-D4"	"30-34 years"	"30-34"	1078	1293565	83.3
	"2001"	"2001"	"West North Central"	"CENS-D4"	"35-39 years"	"35-39"	1888	1455257	129.7
	"2001"	"2001"	"West North Central"	"CENS-D4"	"40-44 years"	"40-44"	3241	1558672	207.9
	"2001"	"2001"	"West North Central"	"CENS-D4"	"45-49 years"	"45-49"	4858	1429328	339.9
	"2001"	"2001"	"West North Central"	"CENS-D4"	"50-54 years"	"50-54"	6976	1255588	555.6
	"2001"	"2001"	"West North Central"	"CENS-D4"	"55-59 years"	"55-59"	8425	931457	904.5
	"2001"	"2001"	"West North Central"	"CENS-D4"	"60-64 years "	"60-64"	10276	759817	1352.4
	"2001"	"2001"	"West North Central"	"CENS-D4"	"65-69 years"	"65-69"	12579	662785	1897.9
	"2001"	"2001"	"West North Central"	"CENS-D4"	"70-74 years"	"70-74"	14006	619848	2259.6
	"2001"	"2001"	"West North Central"	"CENS-D4"	"75-79 years"	"75-79"	13462	536786	2507.9
	"2001"	"2001"	"West North Central"	"CENS-D4"	"80-84 years"	"80-84"	9668	393008	2460.0
	"2001"	"2001"	"West North Central"	"CENS-D4"	"85+ years"	"85+"	8331	370646	2247.7
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"< 1 year"	"1"	154	724253	21.3
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"1-4 years"	"1-4"	573	2690531	21.3
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"5-9 years"	"5-9"	380	3527202	10.8
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"10-14 years"	"10-14"	432	3711777	11.6
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"15-19 years"	"15-19"	690	3576402	19.3
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"20-24 years"	"20-24"	1130	3560107	31.7
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"25-29 years"	"25-29"	1867	3463488	53.9
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"30-34 years"	"30-34"	3284	3853173	85.2
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"35-39 years"	"35-39"	5570	4199582	132.6
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"40-44 years"	"40-44"	9520	4215301	225.8
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"45-49 years"	"45-49"	13832	3809035	363.1
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"50-54 years"	"50-54"	21260	3524838	603.1
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"55-59 years"	"55-59"	26093	2711356	962.4
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"60-64 years "	"60-64"	30239	2208909	1369.0
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"65-69 years"	"65-69"	36137	1936734	1865.9
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"70-74 years"	"70-74"	39675	1775467	2234.6
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"75-79 years"	"75-79"	36299	1477771	2456.3
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"80-84 years"	"80-84"	23955	995584	2406.1
	"2001"	"2001"	"South Atlantic"	"CENS-D5"	"85+ years"	"85+"	17831	792348	2250.4
	"2001"	"2001"	"East South Central"	"CENS-D6"	"< 1 year"	"1"	42	194981	21.5
	"2001"	"2001"	"East South Central"	"CENS-D6"	"1-4 years"	"1-4"	145	746910	19.4
	"2001"	"2001"	"East South Central"	"CENS-D6"	"5-9 years"	"5-9"	102	971877	10.5
	"2001"	"2001"	"East South Central"	"CENS-D6"	"10-14 years"	"10-14"	146	1010749	14.4
	"2001"	"2001"	"East South Central"	"CENS-D6"	"15-19 years"	"15-19"	192	1000659	19.2
	"2001"	"2001"	"East South Central"	"CENS-D6"	"20-24 years"	"20-24"	297	1019417	29.1
	"2001"	"2001"	"East South Central"	"CENS-D6"	"25-29 years"	"25-29"	502	941570	53.3
	"2001"	"2001"	"East South Central"	"CENS-D6"	"30-34 years"	"30-34"	829	1005032	82.5
	"2001"	"2001"	"East South Central"	"CENS-D6"	"35-39 years"	"35-39"	1412	1089537	129.6
	"2001"	"2001"	"East South Central"	"CENS-D6"	"40-44 years"	"40-44"	2515	1124932	223.6
	"2001"	"2001"	"East South Central"	"CENS-D6"	"45-49 years"	"45-49"	3631	1047701	346.6
	"2001"	"2001"	"East South Central"	"CENS-D6"	"50-54 years"	"50-54"	5597	974014	574.6
	"2001"	"2001"	"East South Central"	"CENS-D6"	"55-59 years"	"55-59"	6599	743332	887.8
	"2001"	"2001"	"East South Central"	"CENS-D6"	"60-64 years "	"60-64"	7952	612515	1298.3
	"2001"	"2001"	"East South Central"	"CENS-D6"	"65-69 years"	"65-69"	9443	523754	1802.9
	"2001"	"2001"	"East South Central"	"CENS-D6"	"70-74 years"	"70-74"	9607	455764	2107.9
	"2001"	"2001"	"East South Central"	"CENS-D6"	"75-79 years"	"75-79"	8123	369326	2199.4
	"2001"	"2001"	"East South Central"	"CENS-D6"	"80-84 years"	"80-84"	5208	246530	2112.5
	"2001"	"2001"	"East South Central"	"CENS-D6"	"85+ years"	"85+"	4056	207955	1950.4
	"2001"	"2001"	"West South Central"	"CENS-D7"	"< 1 year"	"1"	128	512051	25.0
	"2001"	"2001"	"West South Central"	"CENS-D7"	"1-4 years"	"1-4"	425	1893294	22.4
	"2001"	"2001"	"West South Central"	"CENS-D7"	"5-9 years"	"5-9"	292	2393896	12.2
	"2001"	"2001"	"West South Central"	"CENS-D7"	"10-14 years"	"10-14"	338	2465146	13.7
	"2001"	"2001"	"West South Central"	"CENS-D7"	"15-19 years"	"15-19"	557	2489304	22.4
	"2001"	"2001"	"West South Central"	"CENS-D7"	"20-24 years"	"20-24"	785	2402346	32.7
	"2001"	"2001"	"West South Central"	"CENS-D7"	"25-29 years"	"25-29"	1107	2252484	49.1
	"2001"	"2001"	"West South Central"	"CENS-D7"	"30-34 years"	"30-34"	1848	2315322	79.8
	"2001"	"2001"	"West South Central"	"CENS-D7"	"35-39 years"	"35-39"	3139	2441039	128.6
	"2001"	"2001"	"West South Central"	"CENS-D7"	"40-44 years"	"40-44"	5407	2493431	216.8
	"2001"	"2001"	"West South Central"	"CENS-D7"	"45-49 years"	"45-49"	7794	2232136	349.2
	"2001"	"2001"	"West South Central"	"CENS-D7"	"50-54 years"	"50-54"	11152	1968047	566.7
	"2001"	"2001"	"West South Central"	"CENS-D7"	"55-59 years"	"55-59"	13146	1470389	894.0
	"2001"	"2001"	"West South Central"	"CENS-D7"	"60-64 years "	"60-64"	15552	1169898	1329.3
	"2001"	"2001"	"West South Central"	"CENS-D7"	"65-69 years"	"65-69"	18762	1002563	1871.4
	"2001"	"2001"	"West South Central"	"CENS-D7"	"70-74 years"	"70-74"	19576	876050	2234.6
	"2001"	"2001"	"West South Central"	"CENS-D7"	"75-79 years"	"75-79"	17858	709994	2515.2
	"2001"	"2001"	"West South Central"	"CENS-D7"	"80-84 years"	"80-84"	11743	469391	2501.8
	"2001"	"2001"	"West South Central"	"CENS-D7"	"85+ years"	"85+"	9518	399387	2383.2
	"2001"	"2001"	"Mountain"	"CENS-D8"	"< 1 year"	"1"	72	293910	24.5
	"2001"	"2001"	"Mountain"	"CENS-D8"	"1-4 years"	"1-4"	219	1091280	20.1
	"2001"	"2001"	"Mountain"	"CENS-D8"	"5-9 years"	"5-9"	161	1371986	11.7
	"2001"	"2001"	"Mountain"	"CENS-D8"	"10-14 years"	"10-14"	202	1416824	14.3
	"2001"	"2001"	"Mountain"	"CENS-D8"	"15-19 years"	"15-19"	303	1411833	21.5
	"2001"	"2001"	"Mountain"	"CENS-D8"	"20-24 years"	"20-24"	503	1409568	35.7
	"2001"	"2001"	"Mountain"	"CENS-D8"	"25-29 years"	"25-29"	756	1300282	58.1
	"2001"	"2001"	"Mountain"	"CENS-D8"	"30-34 years"	"30-34"	1082	1330793	81.3
	"2001"	"2001"	"Mountain"	"CENS-D8"	"35-39 years"	"35-39"	1721	1389095	123.9
	"2001"	"2001"	"Mountain"	"CENS-D8"	"40-44 years"	"40-44"	2872	1442574	199.1
	"2001"	"2001"	"Mountain"	"CENS-D8"	"45-49 years"	"45-49"	4070	1323718	307.5
	"2001"	"2001"	"Mountain"	"CENS-D8"	"50-54 years"	"50-54"	6150	1184076	519.4
	"2001"	"2001"	"Mountain"	"CENS-D8"	"55-59 years"	"55-59"	7412	881067	841.3
	"2001"	"2001"	"Mountain"	"CENS-D8"	"60-64 years "	"60-64"	8704	705431	1233.9
	"2001"	"2001"	"Mountain"	"CENS-D8"	"65-69 years"	"65-69"	10581	600109	1763.2
	"2001"	"2001"	"Mountain"	"CENS-D8"	"70-74 years"	"70-74"	11363	531418	2138.2
	"2001"	"2001"	"Mountain"	"CENS-D8"	"75-79 years"	"75-79"	10321	434069	2377.7
	"2001"	"2001"	"Mountain"	"CENS-D8"	"80-84 years"	"80-84"	6989	289660	2412.8
	"2001"	"2001"	"Mountain"	"CENS-D8"	"85+ years"	"85+"	5132	226855	2262.2
	"2001"	"2001"	"Pacific"	"CENS-D9"	"< 1 year"	"1"	164	677374	24.2
	"2001"	"2001"	"Pacific"	"CENS-D9"	"1-4 years"	"1-4"	566	2557675	22.1
	"2001"	"2001"	"Pacific"	"CENS-D9"	"5-9 years"	"5-9"	416	3452419	12.0
	"2001"	"2001"	"Pacific"	"CENS-D9"	"10-14 years"	"10-14"	461	3497749	13.2
	"2001"	"2001"	"Pacific"	"CENS-D9"	"15-19 years"	"15-19"	706	3298342	21.4
	"2001"	"2001"	"Pacific"	"CENS-D9"	"20-24 years"	"20-24"	1006	3286491	30.6
	"2001"	"2001"	"Pacific"	"CENS-D9"	"25-29 years"	"25-29"	1622	3256604	49.8
	"2001"	"2001"	"Pacific"	"CENS-D9"	"30-34 years"	"30-34"	2858	3543433	80.7
	"2001"	"2001"	"Pacific"	"CENS-D9"	"35-39 years"	"35-39"	4400	3653708	120.4
	"2001"	"2001"	"Pacific"	"CENS-D9"	"40-44 years"	"40-44"	7607	3650791	208.4
	"2001"	"2001"	"Pacific"	"CENS-D9"	"45-49 years"	"45-49"	11048	3300963	334.7
	"2001"	"2001"	"Pacific"	"CENS-D9"	"50-54 years"	"50-54"	15824	2923200	541.3
	"2001"	"2001"	"Pacific"	"CENS-D9"	"55-59 years"	"55-59"	18627	2115434	880.5
	"2001"	"2001"	"Pacific"	"CENS-D9"	"60-64 years "	"60-64"	21141	1613760	1310.0
	"2001"	"2001"	"Pacific"	"CENS-D9"	"65-69 years"	"65-69"	24309	1340688	1813.2
	"2001"	"2001"	"Pacific"	"CENS-D9"	"70-74 years"	"70-74"	26705	1223101	2183.4
	"2001"	"2001"	"Pacific"	"CENS-D9"	"75-79 years"	"75-79"	26216	1065732	2459.9
	"2001"	"2001"	"Pacific"	"CENS-D9"	"80-84 years"	"80-84"	18751	730526	2566.8
	"2001"	"2001"	"Pacific"	"CENS-D9"	"85+ years"	"85+"	14960	604789	2473.6
	"2002"	"2002"	"New England"	"CENS-D1"	"< 1 year"	"1"	39	167980	23.2
	"2002"	"2002"	"New England"	"CENS-D1"	"1-4 years"	"1-4"	128	684198	18.7
	"2002"	"2002"	"New England"	"CENS-D1"	"5-9 years"	"5-9"	124	921945	13.4
	"2002"	"2002"	"New England"	"CENS-D1"	"10-14 years"	"10-14"	140	1005297	13.9
	"2002"	"2002"	"New England"	"CENS-D1"	"15-19 years"	"15-19"	216	977956	22.1
	"2002"	"2002"	"New England"	"CENS-D1"	"20-24 years"	"20-24"	363	881709	41.2
	"2002"	"2002"	"New England"	"CENS-D1"	"25-29 years"	"25-29"	529	833604	63.5
	"2002"	"2002"	"New England"	"CENS-D1"	"30-34 years"	"30-34"	952	1001011	95.1
	"2002"	"2002"	"New England"	"CENS-D1"	"35-39 years"	"35-39"	1657	1126927	147.0
	"2002"	"2002"	"New England"	"CENS-D1"	"40-44 years"	"40-44"	2796	1193012	234.4
	"2002"	"2002"	"New England"	"CENS-D1"	"45-49 years"	"45-49"	4211	1099159	383.1
	"2002"	"2002"	"New England"	"CENS-D1"	"50-54 years"	"50-54"	6155	970109	634.5
	"2002"	"2002"	"New England"	"CENS-D1"	"55-59 years"	"55-59"	8112	796039	1019.0
	"2002"	"2002"	"New England"	"CENS-D1"	"60-64 years "	"60-64"	8536	569959	1497.7
	"2002"	"2002"	"New England"	"CENS-D1"	"65-69 years"	"65-69"	9451	475182	1988.9
	"2002"	"2002"	"New England"	"CENS-D1"	"70-74 years"	"70-74"	11117	451188	2463.9
	"2002"	"2002"	"New England"	"CENS-D1"	"75-79 years"	"75-79"	10825	403067	2685.7
	"2002"	"2002"	"New England"	"CENS-D1"	"80-84 years"	"80-84"	7981	300765	2653.6
	"2002"	"2002"	"New England"	"CENS-D1"	"85+ years"	"85+"	6400	263334	2430.4
